[0.47658575]
[1.03421032]
[0.55901606]
[0.71248002]
[0.89600288]
[0.85826469]
[0.54254227]
[0.76637045]
[0.62984203]
[0.73947217]
[0.72575032]
[1.21092151]
[0.64401895]
[0.68233301]
[0.81067255]
[0.35132481]
[0.5859952]
[1.39328077]
[0.48996353]
[0.92618238]
[0.87225028]
[0.93861633]
[0.52797179]
[0.9412684]
[0.43898424]
[0.44517602]
[0.78402008]
[0.45523995]
[1.01456169]
[0.63562294]
[0.46362335]
[0.71511664]
[0.51324906]
[0.6295205]
[0.56533444]
[0.55733106]
[1.27369587]
[0.8230618]
[0.71317368]
[0.71630225]
[1.12599328]
[0.57657135]
[0.77139832]
[0.34953854]
[0.29073219]
[0.46727471]
[0.51003128]
[0.6616564]
[0.23758741]
[0.67644477]
[0.6474215]
[0.79971451]
[0.49359601]
[0.94417011]
[0.62837778]
[0.83493991]
[0.79336802]
[0.67719273]
[1.32772389]
[0.58068254]
[0.56311066]
[0.60853683]
[0.84591028]
[0.66348733]
[0.66676239]
[0.52994029]
[0.7915594]
[0.75023169]
[1.32943863]
[0.76314045]
[0.64139318]
[0.84064927]
[1.01027854]
[0.53899917]
[1.0435845]
[0.43369795]
[0.28357745]
[0.37447261]
[0.73579955]
[0.45183979]
[0.07830515]
[0.76749021]
[0.68300593]
[0.73268668]
[0.7696319]
[0.7081078]
[0.65111726]
[0.39292967]
[0.61452267]
[0.67356672]
[0.65170942]
[1.00954873]
[0.64256974]
[0.66727644]
[0.88639065]
[0.66336386]
[0.68406277]
[0.48573582]
[0.93864399]
[0.46390783]
[0.54951389]
[0.45661362]
[0.85675129]
[0.55100761]
[0.77981611]
[0.61211192]
[0.83833652]
[0.39341484]
[0.4432974]
[0.53148946]
[1.10343863]
[0.89464363]
[0.89814874]
[0.55668623]
[0.93378488]
[0.72647301]
[0.73699606]
[-0.12833806]
[1.35269774]
[0.8587933]
[0.54795867]
[0.6690768]
[1.5007563]
[1.07985078]
[0.40937985]
[0.14877632]
[1.18424194]
[0.78198873]
[0.60041729]
[0.44792314]
[0.77129016]
[1.21682985]
[0.48249061]
[0.61976814]
[0.57445299]
[0.89004054]
[0.60450957]
[0.55782036]
[0.60190893]
[0.86780075]
[0.73987557]
[0.98852202]
[0.5154444]
[0.64929815]
[1.15405475]
[0.89585944]
[0.84082358]
[0.42461198]
[0.79120234]
[0.676275]
[0.79557048]
[0.72368379]
[0.2434603]
[0.79132318]
[0.6729351]
[0.78715207]
[0.91916224]
[0.53621821]
[0.77672055]
[0.86096882]
[0.60266414]
[0.72606415]
[0.3899336]
[0.20142071]
[0.94985377]
[0.60118707]
[0.51636644]
[0.83095764]
[0.26699298]
[0.77325305]
[0.6769527]
[1.14804992]
[0.59456003]
[1.34656804]
[0.42182528]
[0.98349435]
[1.20920611]
[0.5429318]
[0.68639896]
[0.46908317]
[0.40266995]
[0.77399947]
[1.08441822]
[0.66566321]
[1.05140868]
[0.77812396]
[0.62076683]
[0.8837317]
[1.03681874]
[0.70901843]
[0.99604213]
[0.58954922]
[0.85847112]
[0.93452332]
[0.62745472]
[0.46816055]
[0.59978291]
[0.55659435]
[0.6184797]
[0.62483215]
[0.57265091]
[0.64079938]
[0.79862796]
[0.4520559]
[0.94952094]
[0.50807919]
[0.29993038]
[0.49736489]
[1.26480825]
[0.82397675]
[0.50983051]
[1.3123588]
[0.73455497]
[0.77555608]
[0.65618621]
[0.43090282]
[0.8028445]
[0.55703518]
[0.59835204]
[1.2862109]
[0.16359022]
[0.60159637]
[0.67517359]
[0.65042177]
[0.32156568]
[0.58687401]
[0.29613206]
[0.63509269]
[0.61483326]
[0.45189574]
[0.71499421]
[0.68045193]
[0.56243537]
[0.77940771]
[0.96933731]
[0.70583313]
[0.65469295]
[0.63058559]
[0.55282641]
[0.4732965]
[0.5612206]
[0.40704102]
[0.65429271]
[0.32358612]
[0.59994826]
[0.54295468]
[0.5641761]
[1.27781806]
[0.59224154]
[0.76328989]
[0.55121486]
[0.28335957]
[0.26992599]
[0.53416565]
[0.77286773]
[0.24987875]
[0.40482667]
