Predict,y
0.99288157,0.408
0.53181443,0
0.86567302,0
0.84027982,1.015
0.25004196,0
1.03284399,1.499
1.366492,4.312
0.51417281,0.484
0.59026115,0.458
0.48312104,0.484
0.54993926,2.441
0.58863018,1.957
1.16637363,1.618
0.33904602,0
1.37029453,0
1.35312919,0.458
0.64360744,0
0.92126862,0
0.96940499,4.638
-0.0436163,1.426
0.15151923,0
1.11860928,0.458
1.67622739,1.419
1.0771942,0.557
0.8240085,0
0.34225427,0
-0.43308259,0.916
0.73204864,0
0.55792051,0.984
0.72072321,0.825
0.20854803,0
0.37445485,0.458
0.88264514,0.458
0.8703448,1.276
0.09602755,0
0.61978164,0
0.26252513,1.957
-0.0959148,3.495
1.0584878,2.384
0.72324506,0
0.03249712,0
1.07480137,0.458
0.36362649,0
-0.83503435,1.015
0.28815452,0
0.59265878,0
0.57606806,0
0.64770116,0
0.72533786,5.229
0.21891704,0
0.79922776,0
0.09441632,0
0.40440052,0.458
0.42474927,0.458
0.18013931,0
0.01328034,0
1.44664346,1.957
0.84237577,0
0.94889335,2.922
0.44935752,0.458
0.65718845,0.866
0.46818312,0
0.61057604,0.477
0.59936488,1.432
0.00338353,0
0.75657022,0
0.47957714,1.419
0.88076456,0
1.06938317,0
0.1612251,0
1.21497157,1.489
0.70665708,0.484
1.16770364,0
0.98766979,5.631
0.89296855,0.942
-0.13148473,0
0.08822197,0
1.1751062,0
0.81200679,0.458
1.02934867,0
0.71468549,0
1.27381731,0.942
0.87826615,0
1.22605527,1.4
0.79691555,2.365
0.16364185,0
0.63065394,0
1.33935938,2.583
0.39556173,1.881
0.59547042,0
1.12105326,0.866
0.73869336,0.458
0.25333847,1.015
1.26191879,1.957
0.1456608,1.015
1.14301842,0
-0.79680219,0.458
0.49297785,1.473
0.68794782,2.358
0.66721104,0
-0.18270917,0.477
1.17774549,1.015
0.16244583,0.458
-0.01544338,0
0.63201199,0.458
0.8238541,0.942
0.64739309,0
0.36513025,0.484
0.43763552,0
0.65444683,0
0.09501517,0
0.23147428,0
0.37458557,0
0.99915148,0
1.00387529,1.907
1.4987796,0
-0.19683814,0
1.34431658,0.458
0.18341135,0
0.43507622,0.961
0.04372609,0
0.62418201,0
1.07616556,0
-0.06477122,0
0.11555775,1.015
1.42101939,0
0.42105282,0.458
-0.07489888,0.458
0.54005158,3.041
0.72501744,1.907
0.85236529,0
0.70902154,0
0.8707687,0
0.97946803,0
0.58916194,0
1.26800703,0
0.31708597,0.916
0.66449013,0
1.08957224,0.458
1.38895638,0.458
0.07422341,0
0.37114984,0
0.82268772,2.652
-0.19779964,0
0.14503263,0
0.87284981,0
0.26129927,0
0.76909619,0
0.15696127,0
0.59792455,0
0.488898,1.015
0.60591444,0
0.65489231,0
0.41982105,0
0.83632668,0
-0.17275271,0
1.09912601,0.916
0.11431253,0
0.36290906,0
0.08416679,1.499
1.15010363,0
0.77494551,0
1.2953354,0
0.76680398,2.175
0.82756048,0.484
1.00081041,0
1.27434585,0.942
0.60261052,0.942
0.12741098,0.458
-0.04162727,2.175
0.79709604,0
0.87729963,0
0.33593259,0.458
0.83706079,0.458
1.87092859,0
1.40488825,0
0.1147206,0
0.33632056,0
0.59276071,0
1.11364837,0.458
0.56512968,0
0.76018585,0
0.41086983,0
0.33320672,0
0.52836038,0
0.6631524,0.484
0.38183938,0
-0.12732896,0
1.2204625,0
1.31816452,1.015
0.40948656,0
0.96988675,0.484
0.63755944,1.957
0.74137154,0
0.37228098,0.942
1.41106241,0
0.79561872,1.015
0.98123753,0
0.62194258,1.89
0.82842542,0.942
-0.21443076,0.968
0.27617262,0
0.4004291,0.458
1.13840744,0
1.08717401,0.484
0.17825789,2.4
0.13797725,0
0.46014388,2.298
0.83088231,1.015
1.0716783,0.942
0.26086288,0
0.61471446,0
1.19876513,0
0.30319384,0
0.61669154,0.458
0.87023204,0
0.12029288,0
0.02992078,0.417
-0.28442301,0.408
0.26103008,0
0.87315958,0
1.51283804,1.015
0.31998922,0
0.24914813,0.458
1.29750964,1.423
1.23700496,0
0.40450743,0.458
0.8139488,3.887
0.6752922,0
0.40121171,0
0.64366301,0
0.44775852,0.458
1.59583859,0
0.5289355,1.4
0.78614718,5.982
1.08991689,0
1.37608502,0.484
0.73472995,1.015
1.00761292,1.499
0.89603824,3.568
0.59582955,0
0.68155582,1.499
0.38403421,0.942
0.92219203,0
0.17870647,0
1.22246029,1.976
1.15032275,0
0.57264692,1.916
0.23444555,0
0.38760421,2.365
1.42247542,0
0.68467981,0
0.54920884,0
1.54566844,0
1.21867386,0
0.26592207,0
0.24510736,0.458
0.58470311,1.4
1.16018086,0.484
0.42559708,0
0.41633718,0
1.02657663,0
0.29761891,0
1.01292238,0
1.89995322,3.087
1.4182891,0
0.52810812,2.434
0.7873662,0
0.59750678,1.976
0.23902781,0.458
0.92395275,1.95
0.26678784,0
0.30405021,0.458
0.90853539,0
0.93866332,1.015
0.62641439,1.878
0.94154679,3.306
0.5513471,0.458
1.03340676,0.458
0.0772185,1.34
0.78898655,0.458
0.60145626,0
0.13703787,0
0.73291796,3.076
0.92214166,0
0.68903196,0
0.79174613,0
1.09994715,0.458
0.95954943,0
1.19782387,2.842
-0.08885039,0
0.59567411,0
0.51491916,1.416
0.61338834,0
0.06046309,0
1.07184276,1.916
0.4185098,0.484
0.31932286,0
0.23226255,0.458
1.21177131,0.484
1.05277749,0.458
0.71502046,0
0.27949842,0.557
0.32403222,0.942
1.29812352,0.408
0.30679047,0
1.28485391,0
0.0879231,0
-0.07860205,0
1.04976526,0.458
0.30275327,0.916
0.80455019,0
-0.13700769,1.283
0.74638194,0.458
-0.23428844,0
-0.13744853,0.458
0.37042724,1.499
0.11386844,0
0.44846685,2.842
0.15067794,0
0.20653803,0
0.61352089,1.957
1.32267166,0
-0.1896928,0.458
1.2586109,0
1.31999498,0
0.16632479,0
0.76965166,1.907
0.90534395,0.458
0.47154892,0
0.55917563,2.464
0.45109691,0
1.29414787,3.534
0.37587407,0
0.35973382,0
0.53224725,0
0.59612545,0.458
1.73946985,1.041
-0.12673607,1.333
1.26432949,0
0.90505061,2.557
0.1416814,0
1.20882001,0
-0.12118789,0.458
0.65529978,0
0.54650588,0
0.74779476,0
1.42263011,0
0.33307239,1.015
-0.20147584,0
0.77913951,2.175
0.16725554,3.444
0.91898489,1.907
0.85690042,0
0.4394419,0.942
0.00197265,0
0.90883693,0
0.1912713,0
0.90894036,0
0.49368334,0.557
0.39797125,0
1.02821516,0
0.58153118,0.458
0.15850862,0
1.08584479,3.866
0.5706765,0.942
0.64868808,1.423
0.81113598,0
0.73929444,1.473
0.60412393,0
0.94145669,0.408
0.17434743,0.557
1.5197511,0
0.51326201,0.458
0.71870298,0.484
0.42267471,2.384
0.2823126,0
0.67360839,0
1.16175699,0.408
1.31550193,1.473
0.9501437,1.473
0.64535065,1.957
1.19880778,1.041
0.00644673,0
0.75337293,0.965
1.10143167,0.484
-0.05436406,0
0.65312745,2.805
0.15393873,0
0.275921,0
0.65468794,0
1.05669571,0
0.56137713,0.417
0.70219746,0
0.40506768,0
0.71004073,0
1.04217147,1.352
0.41212805,0
0.28188175,0.484
0.6205376,0
0.96996062,0
0.01865563,0
1.0993647,0.458
0.377352,1.473
0.18586764,0.557
0.6218592,3.388
1.09775342,1.499
0.47103457,1.954
-0.01859318,0
0.75559408,1.499
0.0865418,0
0.69170369,0
0.51520605,0
0.25685301,1.359
0.56051685,0
0.6265185,0
0.82839973,0.458
0.20447208,0
1.34923735,0.913
0.46875221,0.484
0.02692157,0
0.66431467,0.458
1.35576499,0
1.47274028,1.35
0.73156421,0
0.52943146,1.015
0.19345313,4.304
0.600124,0.458
0.18392213,0
0.14240899,0
0.60520428,1.015
0.44606559,0.484
0.56564589,1.758
0.13930699,0
0.36412836,0
0.49831775,1.907
0.57274713,0
0.8024934,0.484
0.56429274,1.843
0.97264916,0.942
0.31068414,0
0.65571097,0.942
0.77716189,1.957
0.53859156,0
0.95233907,1.907
0.2770821,0
0.90363691,0
0.47825039,1.473
0.85369109,1.015
0.44858075,0.408
0.61795654,0
0.79699594,1.499
0.39556827,0.458
0.14040527,0
-0.22719446,0.484
0.20219509,0
0.97637902,0
-0.31146762,0
1.71172549,0.935
0.87944828,1.015
0.51667031,0.557
0.88258642,0
0.98664894,1.419
0.45101276,0
0.79250916,1.423
0.6009919,0.866
1.34138537,1.015
0.45382449,0
0.26517801,0
0.23207468,0.458
0.99169432,2.842
0.54273656,0.458
0.32070911,0
1.1661023,0
0.33850168,0
0.74690252,0
0.83425417,3.041
-0.0240825,0
0.7419383,2.412
0.08245597,0
0.35727069,0.942
0.84981559,1.351
0.51158971,3.278
0.35476028,0.458
0.56161698,0.458
0.2150956,0
0.91711791,0.417
0.52835507,0
0.70779814,0
1.46776185,3.297
0.0319943,0
1.10543373,8.265
1.47378778,0
0.76333604,0.913
1.37760169,0.484
0.69257472,0
0.433629,1.957
1.60291901,0
0.48437644,0
1.00792135,0
0.65207807,0
0.7003856,0.974
1.35508245,0.484
0.65341492,0
0.7825291,0
-0.04353576,0
1.37029323,0.866
0.39463695,0
0.77887804,0.892
-0.17774696,0.916
1.07552755,1.805
-0.00153641,0
1.1026218,3.32
0.55880938,0
1.55577951,0.961
0.18321158,0.557
0.59175183,0.458
0.45972333,0
-0.24189298,0
0.53789632,0.866
1.13011877,0
0.68344346,0.458
0.18980302,0.484
1.19823688,1.957
0.90564638,0.458
1.17819842,0
0.37438855,1.907
0.2683258,0
-0.43911531,0
