Predict,y
0.27678454,-0.6138
-0.04647122,-0.2707
-0.03360892,0.9559
0.51329099,-0.8805
0.23262735,1.8508
0.35147251,-0.676
-0.31924708,-0.714
0.23619986,-0.5949
-0.12209748,0.1625
0.30467956,0.3522
0.43039352,-0.4112
-0.16865984,-0.716
0.42545967,1.5477
-0.20241917,0.2174
0.04303028,-0.3482
0.85869455,-0.7771
-0.39770497,-0.079
0.02699525,-0.154
-0.73129506,0.8034
0.5611855,-0.8805
0.16875012,-0.1985
-0.12262872,3.7191
-0.36578915,0.4011
0.62218272,-0.4574
0.05916815,1.6058
0.39993425,-0.437
-0.54286869,-0.5484
-0.04644293,0.4166
0.4281123,-0.5351
0.12863508,-0.017
-0.21374181,-0.8805
-0.22857761,-0.3993
-0.08856486,-0.4455
0.27221844,0.9241
-0.335354,-0.0872
0.77161775,3.7432
0.20230525,-0.8805
0.37462554,0.3952
-0.44114793,-0.4577
0.00919888,0.7807
0.02473736,0.1728
-0.05337461,-0.8805
0.17683231,-0.6164
0.18408298,-0.8086
0.05147441,-0.5203
0.21145361,-0.3417
-0.35194597,0.3396
0.06777214,-0.4702
0.55066839,1.0495
0.07464586,-0.0587
0.14327765,-0.5228
0.01124785,1.0731
0.1819371,-0.5332
-0.37185824,2.0652
-0.30439699,0.4482
-0.19359967,-0.8805
0.19599093,-0.8805
0.80607507,-0.0134
0.17509891,4.6192
0.1859479,0.3556
-0.08195944,2.6961
-0.39250016,-0.8805
0.0839011,-0.4651
0.40823649,-0.8805
-0.47025687,-0.8031
0.72214306,-0.1642
-0.55909004,-0.8805
-0.03033406,-0.2255
-0.30687747,-0.8035
0.35147965,-0.0194
-0.22726384,-0.6348
0.00102294,-0.785
-0.04961024,-0.5658
-0.37333245,2.7883
0.45184891,0.2796
0.19132243,2.6184
0.37679093,-0.0313
-0.02197025,-0.8805
0.12469541,-0.2229
0.28238636,-0.8805
0.14610087,-0.4386
-0.51986345,-0.2109
-0.18280389,-0.8061
-0.21028048,-0.7409
0.00094655,-0.5509
0.07078976,0.2197
-0.16549597,0.856
0.50419064,0.9412
-0.27646592,-0.8805
-0.31439239,-0.639
-0.08101658,1.1886
0.39741525,-0.5821
-0.01042066,-0.456
-0.05676456,-0.7226
0.30200896,-0.6153
0.12148513,-0.6061
-0.38741561,-0.8805
-0.35655249,-0.7377
-0.19357324,-0.0024
-0.11902691,-0.616
-0.09415438,0.2134
0.0025269,0.3202
-0.43566914,2.1543
-0.27036273,-0.4271
0.50505935,-0.0776
-0.8368352,0.9368
0.20579325,-0.584
0.47119879,0.4408
-0.32988121,-0.6352
-0.63356973,-0.5076
0.73675086,1.0058
0.19309108,-0.6149
0.80229078,1.535
0.19700317,2.6625
0.45137761,0.2736
0.07481492,-0.4507
0.27517409,-0.1042
0.07751905,0.0421
0.01813828,-0.7408
-0.25351845,0.5886
0.12618796,-0.8805
-0.16234995,-0.1774
-0.16579526,-0.3907
0.01942732,-0.803
