Predict,y
0.68883344,0
0.85991393,0
0.82196208,0.636
0.15657453,1.272
0.35244643,1.11
1.04971741,1.601
0.29649479,1.096
0.40044689,0
0.69043295,1.601
0.55958965,3.16
0.80785544,2.666
0.95800639,1.394
0.40010003,0.474
0.78981178,0
1.29977704,0.636
0.870957,0.474
1.26120282,1.096
0.5618197,2.075
0.27354355,2.666
0.22934719,0
0.93026858,0
1.08213282,0
1.32954211,3.14
0.80653507,0.934
0.46765942,0
0.3741543,1.096
0.88540667,1.096
0.84738177,2.549
0.92217622,2.254
0.57023455,0
0.28639834,0.474
1.12463424,0
0.71278542,2.223
0.48856575,0.474
0.33706165,0.636
0.12864019,1.11
-0.09671236,0
1.21084733,1.096
0.74364628,0
0.1781258,0
0.90025461,0
0.34708337,0.46
-0.42707055,0.636
0.66597999,0.46
0.53790006,0
0.54403026,0.636
0.54680114,1.556
0.50359119,2.552
0.40299308,0
0.8465949,0.636
0.19689164,1.57
0.56165714,1.096
0.66351878,0.636
0.61572499,0.474
0.60320132,0
1.02171103,0.636
0.79279131,0
1.06279346,2.666
0.63641659,0
0.71830387,1.096
0.52295843,0
1.1142596,1.11
0.76805319,0.636
-0.06433251,0
0.91023906,0
0.71879007,0.636
0.68926493,0.46
1.19224944,0.636
-0.07845231,0
0.70879885,2.03
0.32594581,0.636
0.97138692,0.636
1.18406339,2.192
0.64745809,0.636
0.54071488,0
0.41750319,0.46
0.88921335,0.636
0.69176868,0
1.17770173,0.474
0.57843814,0
0.82178199,0
0.80116288,0
0.85480254,2.192
0.4613995,1.096
0.52942191,0
0.94606322,0
1.16428182,1.096
0.2083714,0.474
0.78532416,0
0.37324835,1.096
0.99941071,0
0.54697622,0
1.17481165,1.096
0.12144613,1.096
0.82639886,0
-0.1347748,0
0.66771325,2.669
0.76499992,0.636
0.63077176,0.636
0.10210343,0
1.24873172,0
-0.01792728,0.636
0.44934052,0
0.44848041,0.636
0.96520336,0.636
0.49142018,0
0.59793946,0
0.99910556,1.57
0.84272057,0.636
0.51439545,0.474
0.50558635,0
0.59596044,0
1.31552786,0
1.11188262,2.223
1.26242039,2.666
0.39703581,0
1.48826449,2.03
0.16603344,0
0.95102991,1.096
0.13567277,0
0.51432125,0
1.06971323,0
-0.04320096,0.474
0.44025382,1.11
1.02989499,0
0.0102843,0.474
0.26829524,1.11
0.49932494,1.57
1.00724841,3.191
1.02620824,0
0.94911715,0
0.93873096,0.46
1.03733185,1.096
0.5558886,1.11
0.94891507,0
0.52506644,0.636
0.83299437,0.474
0.73469001,0.46
1.29863838,2.666
0.6831895,1.096
0.69410417,0
0.49537831,1.615
-0.22712381,0
0.20845284,0.636
1.00134306,2.666
0.44780986,0
0.73827337,0
0.85500873,3.648
0.51412148,1.096
0.54641281,0.636
0.5303977,0.474
0.67174058,0.636
0.46405886,1.11
0.89879826,0
0.05410139,0
0.98577736,1.096
0.39333092,1.11
0.0310389,0.474
0.30242633,0
1.33789446,0
0.60622104,0
0.80459385,0
0.99024223,1.096
0.98753018,2.552
0.62166232,0
0.78870739,0.934
0.53660256,0
-0.1539104,1.096
0.15926492,0
0.71409797,0
0.60956191,1.096
0.18468064,0
0.54842896,2.22
1.30163547,0
1.10811337,0
0.44440841,0.46
0.24305074,1.11
0.63515154,0.46
0.90092141,0.46
0.57910937,0
0.66214415,0.951
0.617584,0
0.55978972,0
0.43750651,0
0.73962369,0.636
0.42606455,0
0.32890396,0
0.97306359,0
0.8309679,0.46
0.0258852,0
1.13493778,0
0.91582709,1.096
0.76327031,0
0.18845504,0
0.9188488,0.636
1.10452972,0.474
0.75034024,0.636
0.74401375,0
0.53871837,0
0.32259948,0
0.58608357,0
0.48902834,1.11
0.99638228,0
0.95200928,0.636
0.61903217,0
0.45619871,0
0.72968293,1.732
1.19046721,1.573
0.6862653,0
0.58407839,0.937
0.37663247,0
0.78119526,0
0.53210837,0
0.83705571,0.636
0.90328005,0
0.31774025,1.11
0.59597827,0
0.41951694,0.636
0.3678848,1.11
0.81501471,0
0.93128766,0
0.34436257,0.636
0.56394801,0.636
0.93332192,0.636
1.13661923,0
0.47407497,0
0.78625007,1.57
0.84228765,0.636
0.030585,1.11
0.80475954,0
0.26118083,0
1.43115684,1.272
0.60995647,1.732
0.87022533,1.096
0.97141066,0
0.51580792,0.636
0.71536921,1.57
0.84128264,0
0.6408454,2.669
0.73297531,1.11
0.94235848,0
0.96830684,0.46
0.9857215,0.474
0.6405034,0.636
1.07594755,1.11
0.86761034,0
0.98778462,1.57
0.3888434,0
0.90671576,2.68
1.38853096,1.556
0.97652916,0
0.5317829,0
1.14580781,0.636
1.07734923,0.636
0.35428118,0
0.46696084,0
0.6505367,2.061
1.00103841,0
0.78213363,1.096
0.56594469,0.474
0.29237647,0
0.31946009,0
0.83977171,0
1.10424234,3.171
1.47686866,0
0.11865611,0
0.59010848,0
0.40142612,1.096
0.19375155,0
0.7560172,0
0.27478352,0
0.24248646,0.474
0.71272605,1.618
0.93176478,2.192
0.44434306,1.096
0.57367549,1.096
0.57876119,0.636
1.05621419,1.57
0.1480855,0
0.89475532,0
0.62119663,2.092
0.21075003,0
0.7262183,4.122
0.98782522,0
0.74542391,0
0.65972148,0
1.02948183,0
0.99324471,1.394
0.72162726,1.732
0.08901563,0
0.82636588,0
0.77157222,0.636
0.70962174,0.474
0.13532438,1.57
1.30161754,4.627
0.22894432,0
0.78722948,0
0.63140715,0
1.1469968,0
1.04592428,0
0.25891019,0
0.5328044,0
0.68048945,0.46
1.01060361,1.57
0.52253711,1.11
0.69329426,3.174
0.46466885,0
0.20130307,0
0.69526428,0
0.72568504,1.556
0.38772657,0
0.34634697,0
0.43864384,0.636
0.23257287,0
0.43512714,0.474
0.2444416,1.11
0.46471801,2.711
0.5424756,1.57
0.4179321,0.474
-0.0152023,0
0.79316226,0
1.14419407,2.68
0.27060237,0.636
0.84349564,0
1.25770318,0
0.58454197,1.11
1.20915575,0.636
0.60245471,1.096
0.56474316,0.46
0.98790999,2.206
0.78804626,0.46
1.26890418,2.583
0.64166979,0
0.32435521,0
0.74049151,0.636
0.51727729,0
1.25563702,1.732
0.01332272,1.57
0.97205576,0
0.2036343,1.096
0.20541385,0
1.30457536,0
0.36190494,0
0.53619041,0
0.98180898,0
0.85398765,0.474
1.22870608,1.141
0.68879424,0
0.36021215,0
0.64556802,0.636
0.23200906,1.57
1.17135687,1.411
0.76373633,0
0.86050543,0
0.29241782,0
0.48199809,0
0.6889015,4.122
1.07823665,0
0.25882481,0
0.31956419,0
0.93017513,0
0.67152519,0.636
0.04427867,0
1.16480422,1.732
0.91510355,0
0.79598836,0
0.6234854,0.46
0.57842215,1.732
0.49559012,0.636
0.91657748,0.474
0.49887933,0
1.2711554,0
0.46213196,0.46
1.24570294,0.636
0.4296759,1.556
0.47275133,2.504
1.08010207,0
1.11225691,1.394
1.18701706,1.096
0.7552222,1.556
0.39477082,0
0.94120403,0
0.03749684,0
0.15794977,1.096
0.78930814,0.636
0.11179889,0
1.01191898,2.047
0.24441241,1.11
0.47437023,0
0.39831366,0
0.77879459,1.096
0.70494885,0.636
0.79535206,2.756
0.70158584,3.157
0.05975507,1.113
1.20696545,1.57
0.73644148,1.096
0.5067284,1.587
0.60296861,0
1.01401927,0.474
0.41675688,0
0.85106087,1.732
0.4241132,1.096
0.19182132,1.11
1.16977148,0.636
1.11868019,0
0.59421958,1.57
0.04077471,0
1.10774368,0
0.61074821,1.57
0.59987968,0
0.93887423,0
0.14163609,0.46
0.40461571,0
0.9448606,0.46
1.0668851,0.951
-0.05099651,0.636
1.15569976,0
0.66100459,0
0.02204498,0
0.25632254,0.965
1.04422755,1.11
1.40239327,0
0.90417729,0
0.50309552,2.047
0.42238212,1.732
0.7047365,0
0.51060654,0.474
0.05880019,0
0.63757339,1.732
0.56994363,0
1.11039484,2.192
-0.08880089,0
0.41343524,1.11
0.78812628,1.732
0.72166314,0
0.86202941,0
0.4129962,1.11
1.01503148,0
0.6838037,0
0.92685357,0.636
0.57925237,1.11
0.2492753,0
1.13217608,1.096
-0.09383637,0
0.70444282,0
0.24301465,0
0.28270167,0
0.49328831,0
0.37442758,0
0.54909446,2.047
0.47108228,1.11
0.44818476,0
0.02654059,1.096
0.34411931,0
0.79157698,0
0.27745457,0
1.42502687,1.096
0.96512408,0
0.15114926,2.03
0.72067433,3.617
0.93669965,0
0.30929314,0
1.16226629,1.096
1.11391964,2.407
1.20009062,1.096
0.6875009,0
0.66105589,0
0.58438199,1.11
0.7327254,2.206
0.61923186,1.096
0.39700083,2.22
0.66156621,0.636
0.5894502,0
0.55321611,0
0.92847294,1.57
0.45090435,0
0.73585727,2.666
0.09733941,0.636
0.46976433,0.636
0.70418005,1.113
