Predict,y
1.15013877,0
1.82953571,0.442
1.36114992,1.882
0.91707268,2.728
0.75398599,0
0.55436278,0.442
1.9234072,0
1.49206027,5.824
1.34358198,3.379
0.32158071,0
2.8772881,0.442
1.09598594,1.551
1.18306908,3.128
1.75249246,1.335
1.93156007,0.485
1.11250913,2.874
1.71457424,0
1.44253399,0.877
1.24481086,0
1.55226185,4.25
1.43390321,0
1.49733606,0.882
0.81768352,0
1.75541743,2.834
0.64011018,0.907
0.24039403,1.485
2.12102595,0
1.07427293,1.417
1.35924175,1.792
0.89662627,1.108
1.87999567,1.325
1.31033214,4.269
0.86952743,0
1.78926905,0.897
2.15286094,0
1.33365212,0
1.98883913,0.466
0.80771753,0
1.62646836,0.466
0.71952547,0
1.07073561,0.643
2.3320939,3.393
1.07706807,0
0.41556253,0.466
1.07300607,0.442
1.88074373,0
1.76343879,3.416
2.28301367,2.132
0.2749585,0.465
1.21871073,1.173
1.30762106,2.277
1.64887305,2.362
1.96329056,7.457
1.5784534,0.465
1.91533046,0
1.95810579,0.442
1.67813246,1.55
1.56782453,0
1.17997954,2.819
0.60273791,2.502
1.13929796,1.393
1.15167841,2.056
2.06218437,3.629
1.44256611,4.242
1.45683376,0.999
1.01705914,3.692
1.44252712,0.412
2.11023484,4.777
1.81499787,1.109
1.65547992,2.512
1.4232182,2.428
0.41320564,0.877
0.59783978,0
2.07399755,0
1.49753257,0.907
2.28996538,2.256
0.78785309,0.466
1.51059656,0
0.97390753,3.338
1.5828102,1.574
0.72846672,2.362
1.93363587,2.761
2.01104755,0
1.68863911,1.393
1.78724965,0.465
0.79580502,0.931
0.38939109,0.466
0.21021374,0.466
0.9865556,1.485
1.57348292,0
1.81067541,1.526
1.03288669,0
2.25246496,0
1.54784864,2.258
0.79913516,0
1.15432794,0
2.4761041,2.525
0.88095947,1.417
2.01099556,3.453
1.28624121,0
0.73732976,0
1.2845973,0.954
2.03560356,2.344
0.77336049,1.504
1.52102686,0.999
1.00227674,0
0.29300852,0
1.73142937,0.466
1.23095966,0.404
2.14778692,0.902
1.04308799,0.534
1.10558123,1.95
1.24989637,0
0.47427703,0
2.03411192,1.108
2.17927859,2.415
1.08353007,0.883
1.22667541,0.932
0.97673891,0
1.25221191,0
0.75252995,1.95
1.07599378,2.011
2.80736455,3.742
1.31018596,2.055
0.58155756,0
1.75876304,0
0.9887236,1.613
1.29092152,1.712
1.95685519,1.348
1.27097367,0
0.49902639,0
0.79741134,2.218
0.8866562,2.196
1.96958501,3.516
1.34978347,1.355
0.70851737,0.442
0.91708125,1.845
1.62165611,1.816
1.05933943,1.79
1.4330254,0.534
1.38284288,0.466
0.99730774,0
0.94722732,2.792
1.44265734,0.464
1.37846239,0.466
0.80411912,3.613
1.06259784,1.019
1.84473363,0
1.57636378,1.019
0.47470278,0.883
1.35837973,0
0.61895181,3.324
1.4662228,4.019
0.95926354,0
1.30823881,2.042
1.18556439,0
1.4936631,5.102
1.91031279,4.665
1.63293847,1.897
0.97713891,2.303
1.78044484,3.15
1.53043968,0.412
1.35572928,4.493
