Predict,y
0.6776318,0
0.76808191,0
0.8427393,0.636
0.11295613,1.272
0.37134896,1.11
1.00287797,1.601
0.27206372,1.096
0.40539492,0
0.68168419,1.601
0.60100941,3.16
0.80372492,2.666
0.99759105,1.394
0.43081648,0.474
0.79613609,0
1.24460588,0.636
0.92562044,0.474
1.18947785,1.096
0.46935557,2.075
0.14503351,2.666
0.15141096,0
0.90875867,0
1.15288281,0
1.2674886,3.14
0.83261035,0.934
0.40407963,0
0.21463695,1.096
0.81785168,1.096
0.73509198,2.549
0.87754741,2.254
0.57498746,0
0.32528635,0.474
1.13145195,0
0.84820381,2.223
0.39602289,0.474
0.29333097,0.636
0.12214733,1.11
-0.0039512,0
1.23520387,1.096
0.78064282,0
0.20723797,0
0.98210357,0
0.38747093,0.46
-0.34867816,0.636
0.64727397,0.46
0.46921552,0
0.48568301,0.636
0.37527789,1.556
0.37584316,2.552
0.2854248,0
0.75713463,0.636
0.31376585,1.57
0.4921883,1.096
0.7145782,0.636
0.57074147,0.474
0.50645964,0
1.09007036,0.636
0.81791763,0
1.01774758,2.666
0.42931236,0
0.62595621,1.096
0.49913827,0
1.0171796,1.11
0.72714835,0.636
-0.04908625,0
0.92351761,0
0.60277532,0.636
0.68569149,0.46
1.1256973,0.636
-0.10659736,0
0.83771932,2.03
0.42047692,0.636
1.04137613,0.636
1.21030444,2.192
0.64516887,0.636
0.4800397,0
0.36510346,0.46
0.83536625,0.636
0.66548077,0
1.14017031,0.474
0.52840072,0
0.81581862,0
0.65709721,0
0.86900839,2.192
0.62560672,1.096
0.41136272,0
0.90710645,0
1.11643921,1.096
0.21624841,0.474
0.87551987,0
0.35042568,1.096
1.03420524,0
0.39957335,0
1.03057856,1.096
0.20517478,1.096
0.73961637,0
-0.12431741,0
0.57735517,2.669
0.71946498,0.636
0.64075323,0.636
-0.00446575,0
1.20992893,0
0.00104112,0.636
0.45740103,0
0.51934222,0.636
0.84098587,0.636
0.49579012,0
0.540957,0
0.97233173,1.57
0.7486316,0.636
0.53712425,0.474
0.50942988,0
0.53757821,0
1.24612753,0
1.08960479,2.223
1.21082953,2.666
0.35836224,0
1.38145638,2.03
0.19954165,0
0.9081152,1.096
0.10824776,0
0.47501279,0
1.17533165,0
-0.10855175,0.474
0.45178759,1.11
1.09071232,0
0.08226946,0.474
0.24689461,1.11
0.40238644,1.57
0.92009732,3.191
1.0417607,0
0.80021552,0
0.94358833,0.46
1.08065881,1.096
0.58148954,1.11
0.98112997,0
0.51716017,0.636
0.87875602,0.474
0.79379375,0.46
1.1656694,2.666
0.71021725,1.096
0.63423545,0
0.55514061,1.615
-0.33615757,0
0.20540912,0.636
0.88053793,2.666
0.43017037,0
0.73152849,0
0.81858177,3.648
0.55882241,1.096
0.562677,0.636
0.53294269,0.474
0.68310668,0.636
0.57999353,1.11
0.93421527,0
-0.00620288,0
1.05965698,1.096
0.5058941,1.11
0.09095066,0.474
0.24384355,0
1.26281673,0
0.63377822,0
0.83147089,0
0.91255881,1.096
0.8706037,2.552
0.59747958,0
0.89436729,0.934
0.51252319,0
-0.10380481,1.096
0.11822185,0
0.72772,0
0.69761141,1.096
0.16554207,0
0.62961625,2.22
1.38634474,0
1.21286763,0
0.46480408,0.46
0.25481877,1.11
0.53894357,0.46
0.88775752,0.46
0.54098283,0
0.64220904,0.951
0.68969091,0
0.52791866,0
0.45168386,0
0.67947095,0.636
0.32824404,0
0.47412827,0
0.95412719,0
0.80401136,0.46
0.06511975,0
1.04334066,0
