Predict,y
6.43907246,0.517
7.72147434,0.651
9.4100068,0.604
7.78670473,16.416
6.04891506,8.597
7.81951232,3.212
5.44584067,5.751
8.39434884,1.846
5.61211493,2.63
4.69992266,10.512
4.89128817,0
9.58789083,2.143
5.02747536,2.541
4.24541911,5.596
12.21557137,4.25
6.63197196,0.535
3.30812215,1.852
5.57135775,9.041
7.09972204,0.649
5.32452863,3.212
6.08038466,1.795
6.57423241,8.736
4.37432228,1.218
5.17851757,0
6.28506137,0
6.09415976,6.878
6.29406734,0.517
3.86811243,0.517
10.07867166,0
8.72472792,2.079
4.43495492,1.092
5.89290167,0.6
7.56256674,13
8.06157182,0.74
6.16627278,9.771
11.21888101,4.307
6.08856833,2.534
5.17837746,7.053
7.15343264,10.439
6.63885063,11.103
3.32766856,6.712
5.07488448,0
5.2514105,5.371
8.09098405,1.405
5.61468142,3.024
5.64534679,21.104
6.1481318,0
5.34167224,13.984
4.93606038,10.114
6.80778929,7.268
4.92780372,8.55
7.01822558,2.767
8.19240224,1.299
7.88380914,0.495
6.05140976,5.346
7.85255005,0.616
3.67005607,3.402
4.57165645,2.968
3.2680553,5.781
3.79311636,10.689
6.0178107,2.648
10.70872814,1.43
7.7125715,1.197
5.89289698,7.851
6.82796895,5.513
8.21329264,0
6.05271794,6.795
4.58108878,12.741
6.41433227,1.754
5.80087372,5.559
6.09523044,0
5.19516839,4.427
7.0441569,6.825
5.51224759,7.547
8.04447523,23.744
7.30955069,0
6.32801579,9.019
4.97398568,9.489
8.14747031,5.558
7.1725235,20.416
6.0309571,5.301
7.52179221,5.795
6.38036404,4.834
8.3977531,1.004
5.1630032,0.68
6.67420773,7.42
5.97535436,0
4.54838434,10.714
5.81705783,1.827
6.56565916,21.079
7.42516689,3.152
7.79500074,2.624
5.98112847,1.229
9.17586377,2.857
6.45398906,6.366
5.86275132,0.517
5.38549129,7.314
5.80237972,5.901
6.95925198,2.886
3.13863079,2.123
5.86843096,2.392
5.98219815,0
4.08314662,0.556
5.62919228,0.74
10.6255815,18.612
6.52412814,1.518
5.25627409,4.484
7.71502868,0.407
6.12607049,22.543
7.01353885,6.919
8.45549113,6.994
5.80478644,0
2.51247484,2.498
7.20640068,9.031
5.20781981,18.713
6.44328657,7.241
7.75764885,22.938
6.76756961,3.486
7.76109979,7.301
3.57588872,4.055
7.38285551,7.857
7.58220839,5.567
5.70911611,0.778
4.91437808,32.624
6.99529472,1.919
6.72680218,0
8.17619162,2.336
8.82792726,3.383
7.83509251,4.136
9.48672233,17.981
3.37890982,0.517
5.95588761,0
5.31060344,10.529
7.2956607,1.557
3.22702917,11.575
7.08705612,27.392
6.19490844,7.229
3.86515514,0
3.70266371,2.026
7.39634863,1.279
6.82059091,5.175
7.61345782,0
4.80640328,1.93
6.23216086,6.874
4.66597423,8.467
3.63711474,2.4
8.28320258,9.61
3.79599046,1.299
4.43075925,7.714
8.39766153,3.546
8.19469299,10.411
7.02006502,0.517
5.99183178,6.604
5.92039659,14.451
4.49365535,1.203
6.0399489,1.238
5.65482412,6.647
4.58059746,5.738
6.69503496,17.004
5.32358043,0.509
4.33559814,0
7.3286119,13.152
9.09746209,12.046
3.75413945,8.8
9.99157302,1.665
7.69921338,2.655
6.04960249,3.403
5.27457094,13.873
8.61919216,4.58
6.49524218,2.444
6.15803324,11.696
6.16993438,2.341
8.09857339,21.412
4.59343456,1.298
6.53754218,1.517
6.18444181,5.992
6.72971099,1.423
10.23869294,8.72
6.04052729,12.55
6.46226285,0
4.20359682,20.067
5.50413102,0
6.51857706,3.674
3.57172017,6.366
7.37779316,0
6.03063144,1.938
5.38127128,5.103
11.38340541,7.64
3.19757683,12.072
4.19273925,3.894
4.54344318,17.161
6.08998925,26.42
6.55561904,18.468
6.65824114,0.495
6.5754824,8.476
5.68270049,1.754
6.09165028,0
4.5537098,13.674
5.87879817,4.327
3.45529189,0.701
6.52385728,1.15
